"","c","t"
"8789",144.59,1666128600000
"8790",144.6,1666128660000
"8791",144.62,1666128720000
"8792",144.63,1666128780000
"8793",144.73,1666128840000
"8794",144.78,1666128900000
"8795",144.75,1666128960000
"8796",144.71,1666129080000
"8797",144.74,1666129140000
"8798",144.7,1666129200000
"8799",144.66,1666129260000
"8800",144.61,1666129320000
"8801",144.62,1666129380000
"8802",144.7,1666129440000
"8803",144.65,1666129500000
"8804",144.73,1666129560000
"8805",144.66,1666129620000
"8806",144.6,1666129680000
"8807",144.55,1666129740000
"8808",144.56,1666129800000
"8809",144.55,1666129860000
"8810",144.59,1666129980000
"8811",144.6,1666130040000
"8812",144.69,1666130100000
"8813",144.61,1666130160000
"8814",144.66,1666130220000
"8815",144.69,1666130280000
"8816",144.6699,1666130340000
"8817",144.5,1666130400000
"8818",144.55,1666130460000
"8819",144.46,1666130520000
"8820",144.46,1666130580000
"8821",144.44,1666130640000
"8822",144.45,1666130700000
"8823",144.45,1666130760000
"8824",144.47,1666130820000
"8825",144.51,1666130880000
"8826",144.45,1666130940000
"8827",144.48,1.666131e+12
"8828",144.35,1666131060000
"8829",144.5,1666131120000
"8830",144.54,1666131180000
"8831",144.47,1666131240000
"8832",144.53,1666131300000
"8833",144.53,1666131420000
"8834",144.53,1666131480000
"8835",144.44,1666131540000
"8836",144.33,1666131600000
"8837",144.39,1666131660000
"8838",144.38,1666131720000
"8839",144.38,1666131780000
"8840",144.39,1666131900000
"8841",144.39,1666131960000
"8842",144.38,1666132020000
"8843",144.38,1666132080000
"8844",144.42,1666132140000
"8845",144.45,1666132200000
"8846",144.45,1666132260000
"8847",144.45,1666132320000
"8848",144.4,1666132380000
"8849",144.4,1666132440000
"8850",144.45,1666132560000
"8851",144.45,1666132620000
"8852",144.42,1666132680000
"8853",144.34,1666132740000
"8854",144.38,1666132800000
"8855",144.4,1666132860000
"8856",144.42,1666132920000
"8857",144.45,1666132980000
"8858",144.46,1666133040000
"8859",144.41,1666133100000
"8860",144.41,1666133220000
"8861",144.41,1666133280000
"8862",144.44,1666133400000
"8863",144.45,1666133460000
"8864",144.43,1666133520000
"8865",144.49,1666133580000
"8866",144.48,1666133640000
"8867",144.45,1666133760000
"8868",144.47,1666133820000
"8869",144.48,1666133940000
"8870",144.45,1.666134e+12
"8871",144.51,1666134060000
"8872",144.42,1666134120000
"8873",144.45,1666134180000
"8874",144.45,1666134240000
"8875",144.45,1666134300000
"8876",144.57,1666134360000
"8877",144.77,1666134420000
"8878",144.88,1666134480000
"8879",144.87,1666134540000
"8880",144.87,1666134600000
"8881",145,1666134660000
"8882",144.98,1666134720000
"8883",145,1666134780000
"8884",145.05,1666134840000
"8885",145.5,1666134900000
"8886",145.26,1666134960000
"8887",145.15,1666135020000
"8888",145.1,1666135080000
"8889",145.07,1666135140000
"8890",145.2,1666135200000
"8891",145.18,1666135260000
"8892",145.15,1666135380000
"8893",145.26,1666135440000
"8894",145.45,1666135500000
"8895",145.28,1666135560000
"8896",145.28,1666135620000
"8897",145.28,1666135680000
"8898",145.25,1666135740000
"8899",145.29,1666135800000
"8900",145.28,1666135860000
"8901",145.32,1666135920000
"8902",145.31,1666135980000
"8903",145.36,1666136040000
"8904",145.29,1666136100000
"8905",145.25,1666136160000
"8906",145.26,1666136220000
"8907",145.23,1666136280000
"8908",145.16,1666136340000
"8909",145.02,1666136400000
"8910",145.02,1666136460000
"8911",145,1666136520000
"8912",144.97,1666136580000
"8913",145.01,1666136640000
"8914",144.96,1666136700000
"8915",144.98,1666136760000
"8916",145,1666136820000
"8917",144.97,1666136880000
"8918",145.03,1666136940000
"8919",144.95,1.666137e+12
"8920",145,1666137060000
"8921",145,1666137120000
"8922",145,1666137180000
"8923",144.95,1666137240000
"8924",144.99,1666137300000
"8925",144.88,1666137360000
"8926",144.89,1666137420000
"8927",144.95,1666137480000
"8928",144.88,1666137540000
"8929",143.47,1666166400000
"8930",143.27,1666166460000
"8931",143.28,1666166520000
"8932",143.35,1666166640000
"8933",143.3,1666166700000
"8934",143.3,1666166760000
"8935",143.24,1666166820000
"8936",143.1,1666166880000
"8937",143.03,1666166940000
"8938",142.79,1.666167e+12
"8939",142.87,1666167060000
"8940",142.88,1666167120000
"8941",143,1666167180000
"8942",142.93,1666167240000
"8943",142.83,1666167300000
"8944",142.8,1666167360000
"8945",142.69,1666167540000
"8946",142.41,1666167600000
"8947",142.4,1666167660000
"8948",142.4,1666167720000
"8949",142.59,1666167780000
"8950",142.53,1666167840000
"8951",142.41,1666167900000
"8952",142.43,1666168020000
"8953",142.5,1666168080000
"8954",142.55,1666168140000
"8955",142.55,1666168200000
"8956",142.71,1666168260000
"8957",142.71,1666168320000
"8958",142.78,1666168380000
"8959",142.76,1666168440000
"8960",142.78,1666168500000
"8961",142.7,1666168560000
"8962",142.62,1666168620000
"8963",142.59,1666168680000
"8964",142.61,1666168740000
"8965",142.87,1666169040000
"8966",142.85,1666169100000
"8967",142.79,1666169160000
"8968",142.79,1666169220000
"8969",142.8,1666169340000
"8970",142.8,1666169400000
"8971",143,1666169520000
"8972",143.1,1666169580000
"8973",143.02,1666169700000
"8974",143,1.66617e+12
"8975",143.2,1666170240000
"8976",143.19,1666170300000
"8977",143.33,1666170540000
"8978",143.25,1666170660000
"8979",143.31,1666170840000
"8980",143.35,1666170900000
"8981",143.19,1666171080000
"8982",143.19,1666171200000
"8983",143.13,1666171320000
"8984",143.16,1666171380000
"8985",143.24,1666171440000
"8986",143.11,1666171500000
"8987",143.13,1666171560000
"8988",143.24,1666171620000
"8989",143.29,1666171680000
"8990",143.31,1666171740000
"8991",143.48,1666171800000
"8992",143.5,1666171860000
"8993",143.67,1666171920000
"8994",143.72,1666171980000
"8995",143.75,1666172040000
"8996",143.75,1666172100000
"8997",143.78,1666172160000
"8998",143.74,1666172220000
"8999",143.8,1666172280000
"9000",143.63,1666172340000
"9001",143.8,1666172400000
"9002",143.8,1666172460000
"9003",143.96,1666172520000
"9004",143.98,1666172580000
"9005",144,1666172640000
"9006",144.28,1666172700000
"9007",144.2,1666172760000
"9008",144.2,1666172820000
"9009",144.29,1666172880000
"9010",144.47,1666172940000
"9011",144.5,1.666173e+12
"9012",144.26,1666173060000
"9013",144.39,1666173120000
"9014",144.35,1666173180000
"9015",144.4,1666173240000
"9016",144.39,1666173300000
"9017",144.42,1666173480000
"9018",144.41,1666173540000
"9019",144.29,1666173600000
"9020",144.23,1666173660000
"9021",144.18,1666173720000
"9022",144.38,1666173840000
"9023",144.12,1666173900000
"9024",144.14,1666174080000
"9025",144.11,1666174140000
"9026",144.25,1666174200000
"9027",143.84,1666174380000
"9028",143.86,1666174440000
"9029",143.9,1666174500000
"9030",144.2,1666174560000
"9031",144.17,1666174680000
"9032",144,1666174740000
"9033",143.85,1666174920000
"9034",143.85,1666175040000
"9035",143.85,1666175160000
"9036",143.8,1666175280000
"9037",143.65,1666175340000
"9038",143.66,1666175520000
"9039",143.72,1666175580000
"9040",143.79,1666175640000
"9041",143.83,1666175700000
"9042",143.84,1666175760000
"9043",143.75,1666175820000
"9044",143.7,1666175880000
"9045",143.59,1666175940000
"9046",143.51,1.666176e+12
"9047",143.31,1666176060000
"9048",143.28,1666176120000
"9049",143.32,1666176180000
"9050",143.22,1666176240000
"9051",143.32,1666176300000
"9052",143.3,1666176360000
"9053",143.39,1666176420000
"9054",143.31,1666176480000
"9055",143.4,1666176600000
"9056",143.43,1666176660000
"9057",143.35,1666176780000
"9058",143.25,1666176840000
"9059",143.25,1666176900000
"9060",143.25,1666176960000
"9061",143.22,1666177020000
"9062",143.49,1666177200000
"9063",143.46,1666177260000
"9064",143.53,1666177320000
"9065",143.59,1666177380000
"9066",143.5,1666177500000
"9067",143.44,1666177620000
"9068",143.33,1666177680000
"9069",143.29,1666177740000
"9070",143.2,1666177800000
"9071",143.12,1666177860000
"9072",143,1666177920000
"9073",142.61,1666177980000
"9074",142.51,1666178040000
"9075",142.79,1666178100000
"9076",142.61,1666178160000
"9077",142.45,1666178220000
"9078",142.5,1666178280000
"9079",142.43,1666178340000
"9080",142.5,1666178400000
"9081",142.59,1666178460000
"9082",142.6,1666178520000
"9083",142.69,1666178580000
"9084",142.65,1666178640000
"9085",142.55,1666178700000
"9086",142.51,1666178760000
"9087",142.58,1666178820000
"9088",142.41,1666178880000
"9089",142.11,1666178940000
"9090",142.13,1.666179e+12
"9091",142.2,1666179060000
"9092",142.18,1666179120000
"9093",142.21,1666179180000
"9094",141.99,1666179240000
"9095",142.2,1666179300000
"9096",142.35,1666179360000
"9097",142.29,1666179420000
"9098",142.26,1666179480000
"9099",142.33,1666179540000
"9100",142.44,1666179600000
"9101",142.25,1666179660000
"9102",142.21,1666179720000
"9103",142.16,1666179780000
"9104",142.3,1666179840000
"9105",142.19,1666179900000
"9106",142.2,1666179960000
"9107",142.1,1666180020000
"9108",142.16,1666180080000
"9109",142.28,1666180140000
"9110",142.32,1666180200000
"9111",142.21,1666180260000
"9112",142.23,1666180320000
"9113",142.18,1666180380000
"9114",142.23,1666180440000
"9115",142.24,1666180500000
"9116",142.35,1666180560000
"9117",142.33,1666180620000
"9118",142.49,1666180680000
"9119",142.52,1666180740000
"9120",142.55,1666180800000
"9121",142.6,1666180860000
"9122",142.42,1666180920000
"9123",142.32,1666180980000
"9124",142.18,1666181040000
"9125",141.99,1666181100000
"9126",142,1666181160000
"9127",141.64,1666181220000
"9128",141.59,1666181280000
"9129",141.77,1666181340000
"9130",141.86,1666181400000
"9131",141.8,1666181460000
"9132",141.89,1666181520000
"9133",141.93,1666181580000
"9134",142.01,1666181640000
"9135",142.04,1666181700000
"9136",142,1666181760000
"9137",141.99,1666181820000
"9138",142.08,1666181880000
"9139",142.06,1666181940000
"9140",141.9,1.666182e+12
"9141",141.87,1666182060000
"9142",141.89,1666182120000
"9143",141.87,1666182180000
"9144",141.85,1666182240000
"9145",141.86,1666182300000
"9146",141.94,1666182360000
"9147",141.85,1666182420000
"9148",141.74,1666182480000
"9149",141.8,1666182540000
"9150",141.735,1666182600000
"9151",141.7,1666182660000
"9152",141.62,1666182720000
"9153",141.7,1666182780000
"9154",141.81,1666182840000
"9155",141.84,1666182900000
"9156",141.81,1666182960000
"9157",141.8,1666183020000
"9158",141.78,1666183080000
"9159",141.71,1666183140000
"9160",141.7,1666183200000
"9161",141.8,1666183260000
"9162",141.89,1666183320000
"9163",141.69,1666183380000
"9164",141.56,1666183440000
"9165",141.7,1666183500000
"9166",141.65,1666183560000
"9167",141.61,1666183620000
"9168",141.69,1666183680000
"9169",141.78,1666183740000
"9170",141.75,1666183800000
"9171",141.82,1666183860000
"9172",141.81,1666183920000
"9173",141.85,1666183980000
"9174",141.76,1666184040000
"9175",141.82,1666184100000
"9176",141.75,1666184160000
"9177",141.6901,1666184220000
"9178",141.82,1666184280000
"9179",141.82,1666184340000
"9180",141.79,1666184400000
"9181",141.84,1666184460000
"9182",141.75,1666184520000
"9183",141.75,1666184580000
"9184",141.8,1666184640000
"9185",141.81,1666184700000
"9186",141.88,1666184760000
"9187",141.8874,1666184820000
"9188",141.75,1666184880000
"9189",141.77,1666184940000
"9190",141.82,1.666185e+12
"9191",142,1666185060000
"9192",141.97,1666185120000
"9193",142.05,1666185180000
"9194",142.09,1666185240000
"9195",141.9881,1666185300000
"9196",142,1666185360000
"9197",142.04,1666185420000
"9198",142.12,1666185480000
"9199",142.06,1666185540000
"9200",141.88,1666185600000
"9201",141.82,1666185660000
"9202",141.9,1666185720000
"9203",141.84,1666185780000
"9204",141.83,1666185840000
"9205",141.7631,1666185900000
"9206",142,1666185960000
"9207",141.65,1666186020000
"9208",141.58,1666186080000
"9209",141.64,1666186140000
"9210",142.755,1666186200000
"9211",143.31,1666186260000
"9212",143.12,1666186320000
"9213",142.99,1666186380000
"9214",143.405,1666186440000
"9215",143.5,1666186500000
"9216",143.45,1666186560000
"9217",143.42,1666186620000
"9218",143.18,1666186680000
"9219",143.165,1666186740000
"9220",142.9828,1666186800000
"9221",142.98,1666186860000
"9222",142.8,1666186920000
"9223",142.8416,1666186980000
"9224",143.025,1666187040000
"9225",143.0202,1666187100000
"9226",143.36,1666187160000
"9227",143.24,1666187220000
"9228",143.33,1666187280000
"9229",143.12,1666187340000
"9230",143.2955,1666187400000
"9231",143.9065,1666187460000
"9232",143.88,1666187520000
"9233",143.57,1666187580000
"9234",143.67,1666187640000
"9235",143.73,1666187700000
"9236",143.66,1666187760000
"9237",143.59,1666187820000
"9238",143.45,1666187880000
"9239",143.44,1666187940000
"9240",143.325,1.666188e+12
"9241",143.5055,1666188060000
"9242",143.4142,1666188120000
"9243",143.48,1666188180000
"9244",143.6494,1666188240000
"9245",143.905,1666188300000
"9246",144.11,1666188360000
"9247",144.35,1666188420000
"9248",144.21,1666188480000
"9249",144.1799,1666188540000
"9250",144.1855,1666188600000
"9251",144.105,1666188660000
"9252",144.14,1666188720000
"9253",144.16,1666188780000
"9254",144.4188,1666188840000
"9255",144.44,1666188900000
"9256",144.3531,1666188960000
"9257",144.3028,1666189020000
"9258",144.4099,1666189080000
"9259",144.3982,1666189140000
"9260",144.4213,1666189200000
"9261",144.7149,1666189260000
"9262",144.675,1666189320000
"9263",144.7877,1666189380000
"9264",144.7901,1666189440000
"9265",144.625,1666189500000
"9266",144.63,1666189560000
"9267",144.7,1666189620000
"9268",144.945,1666189680000
"9269",144.8004,1666189740000
"9270",144.69,1666189800000
"9271",144.67,1666189860000
"9272",144.53,1666189920000
"9273",144.485,1666189980000
"9274",144.42,1666190040000
"9275",144.29,1666190100000
"9276",144.3024,1666190160000
"9277",144.29,1666190220000
"9278",144.36,1666190280000
"9279",144.5,1666190340000
"9280",144.2607,1666190400000
"9281",144.0498,1666190460000
"9282",143.925,1666190520000
"9283",143.87,1666190580000
"9284",143.97,1666190640000
"9285",144.01,1666190700000
"9286",144.01,1666190760000
"9287",144.05,1666190820000
"9288",144.06,1666190880000
"9289",143.8587,1666190940000
"9290",143.91,1.666191e+12
"9291",143.88,1666191060000
"9292",143.875,1666191120000
"9293",143.83,1666191180000
"9294",143.67,1666191240000
"9295",143.6,1666191300000
"9296",143.511,1666191360000
"9297",143.685,1666191420000
"9298",143.59,1666191480000
"9299",143.6,1666191540000
"9300",143.58,1666191600000
"9301",143.61,1666191660000
"9302",143.4601,1666191720000
"9303",143.3999,1666191780000
"9304",143.316,1666191840000
"9305",143.47,1666191900000
"9306",143.5852,1666191960000
"9307",143.61,1666192020000
"9308",143.53,1666192080000
"9309",143.6,1666192140000
"9310",143.7099,1666192200000
"9311",144,1666192260000
"9312",143.95,1666192320000
"9313",143.8004,1666192380000
"9314",143.83,1666192440000
"9315",143.965,1666192500000
"9316",143.89,1666192560000
"9317",143.8026,1666192620000
"9318",143.9,1666192680000
"9319",143.9,1666192740000
"9320",143.78,1666192800000
"9321",143.7277,1666192860000
"9322",143.835,1666192920000
"9323",143.7599,1666192980000
"9324",143.64,1666193040000
"9325",143.455,1666193100000
"9326",143.465,1666193160000
"9327",143.395,1666193220000
"9328",143.3918,1666193280000
"9329",143.51,1666193340000
"9330",143.4552,1666193400000
"9331",143.64,1666193460000
"9332",143.615,1666193520000
"9333",143.59,1666193580000
"9334",143.5909,1666193640000
"9335",143.4,1666193700000
"9336",143.27,1666193760000
"9337",143.437,1666193820000
"9338",143.825,1666193880000
"9339",143.93,1666193940000
"9340",143.835,1.666194e+12
"9341",143.8108,1666194060000
"9342",143.71,1666194120000
"9343",143.75,1666194180000
"9344",143.75,1666194240000
"9345",143.895,1666194300000
"9346",143.9334,1666194360000
"9347",144.0311,1666194420000
"9348",144,1666194480000
"9349",144.02,1666194540000
"9350",144,1666194600000
"9351",144.1704,1666194660000
"9352",144.22,1666194720000
"9353",144.2104,1666194780000
"9354",144.2601,1666194840000
"9355",144.31,1666194900000
"9356",144.19,1666194960000
"9357",144.045,1666195020000
"9358",144.01,1666195080000
"9359",143.94,1666195140000
"9360",143.74,1666195200000
"9361",143.7688,1666195260000
"9362",143.695,1666195320000
"9363",143.6894,1666195380000
"9364",143.6699,1666195440000
"9365",143.63,1666195500000
"9366",143.6093,1666195560000
"9367",143.55,1666195620000
"9368",143.43,1666195680000
"9369",143.515,1666195740000
"9370",143.51,1666195800000
"9371",143.495,1666195860000
"9372",143.665,1666195920000
"9373",143.6359,1666195980000
"9374",143.575,1666196040000
"9375",143.44,1666196100000
"9376",143.64,1666196160000
"9377",143.56,1666196220000
"9378",143.6899,1666196280000
"9379",143.7493,1666196340000
"9380",143.702,1666196400000
"9381",143.74,1666196460000
"9382",143.67,1666196520000
"9383",143.7605,1666196580000
"9384",143.71,1666196640000
"9385",143.67,1666196700000
"9386",143.48,1666196760000
"9387",143.4806,1666196820000
"9388",143.43,1666196880000
"9389",143.465,1666196940000
"9390",143.465,1.666197e+12
"9391",143.5967,1666197060000
"9392",143.66,1666197120000
"9393",143.695,1666197180000
"9394",143.78,1666197240000
"9395",143.835,1666197300000
"9396",143.76,1666197360000
"9397",143.56,1666197420000
"9398",143.59,1666197480000
"9399",143.6011,1666197540000
"9400",143.515,1666197600000
"9401",143.325,1666197660000
